Date,Close/Last,Volume,Open,High,Low
10/07/2015,200.51,4975064,200.05,200.93,198.59
10/06/2015,198.87,4450177,199.42,200.08,198.09
10/05/2015,199.62,4802481,197.54,199.84,197.43
10/02/2015,196.07,4667359,190.80,196.07,190.19
10/01/2015,193.24,6009634,193.14,193.53,190.88
09/30/2015,192.71,7919153,191.49,192.88,190.49
09/29/2015,189.04,9001773,189.30,190.77,187.97
09/28/2015,189.01,11841000,192.85,192.9525,188.71
09/25/2015,193.85,7237725,195.80,196.09,192.88
09/24/2015,195.06,6844682,194.32,195.59,192.69
09/23/2015,195.76,4725444,196.26,196.83,195.08
09/22/2015,196.09,4985873,195.98,196.6399,194.74
09/21/2015,198.59,4907695,198.62,199.87,197.40
09/18/2015,197.55,5982016,198.00,199.7499,197.15
09/17/2015,200.90,8791534,201.15,204.05,200.49
09/16/2015,201.41,5331509,199.92,201.59,199.60
09/15/2015,199.62,4680911,197.83,200.15,197.23
09/14/2015,197.15,2576520,198.06,198.15,196.56
09/11/2015,197.92,3392037,196.44,197.95,195.66
09/10/2015,196.96,4904234,195.69,198.37,195.38
09/09/2015,195.91,7628135,200.44,200.63,195.46
09/08/2015,198.67,6465837,197.06,198.75,196.31
09/04/2015,193.66,7236741,194.01,194.95,192.71
09/03/2015,196.71,9065135,197.40,199.21,196.08
09/02/2015,196.54,8960236,195.78,196.59,193.535
09/01/2015,192.73,12410660,194.28,195.88,191.83
08/31/2015,198.75,7315133,199.35,200.29,198.18
08/28/2015,200.48,5822543,199.66,200.99,199.09
08/27/2015,200.49,9718678,198.25,200.56,196.34
08/26/2015,195.68,13442500,193.24,195.88,189.47
08/25/2015,188.28,8893354,196.51,196.94,188.04
08/24/2015,190.52,13185620,188.51,196.96,147.21
08/21/2015,198.81,14980590,203.00,204.12,198.69
08/20/2015,205.12,8387574,207.79,208.39,205.12
08/19/2015,209.57,5296478,210.38,211.28,208.60
08/18/2015,211.27,1960475,211.56,211.94,210.9675
08/17/2015,211.87,2412930,209.94,211.87,209.40
08/14/2015,210.63,2011630,209.70,210.76,209.52
08/13/2015,209.91,2648068,210.00,210.806,209.28
08/12/2015,210.12,4090574,208.35,210.39,206.63
08/11/2015,209.92,2777468,210.23,210.7103,209.02
08/10/2015,211.83,2173005,210.56,211.93,210.56
08/07/2015,209.18,3556842,209.43,209.57,208.1377
08/06/2015,209.69,2999736,211.52,211.69,208.90
08/05/2015,211.39,2819988,211.74,212.58,211.00
08/04/2015,210.60,3046470,211.00,211.50,210.07
08/03/2015,211.04,5257077,211.70,211.80,209.93
07/31/2015,211.76,4473927,212.74,212.74,211.44
07/30/2015,212.06,2181426,211.43,212.29,210.70
07/29/2015,211.99,3765203,210.77,212.31,210.574
07/28/2015,210.58,2766356,209.06,210.76,208.07
07/27/2015,207.99,4497240,208.18,208.80,207.51
07/24/2015,209.25,3545266,211.56,211.64,208.86
07/23/2015,211.47,2800192,212.83,212.91,211.04
07/22/2015,212.62,3078202,212.20,213.05,212.18
07/21/2015,213.03,2927731,213.69,214.0009,212.69
07/20/2015,213.86,2361238,214.03,214.46,213.54
07/17/2015,213.78,2326583,213.60,213.85,213.12
07/16/2015,213.55,4310932,213.19,213.61,212.90
07/15/2015,211.89,3261699,212.04,212.58,211.36
07/14/2015,211.97,4364206,210.98,212.34,210.96
07/13/2015,211.09,3189134,210.28,211.20,210.25
07/10/2015,208.79,4358089,208.60,209.2499,207.77
07/09/2015,206.16,4400999,208.36,208.63,206.08
07/08/2015,205.79,5092979,207.70,208.05,205.52
07/07/2015,209.32,5829471,208.24,209.46,205.37
07/06/2015,208.04,4562991,207.02,208.94,206.815
07/02/2015,208.59,2880790,209.34,209.57,208.10
07/01/2015,208.84,4941928,209.08,209.32,207.86
06/30/2015,207.22,4764991,208.50,208.5145,206.55
06/29/2015,206.73,5558626,209.31,210.082,206.59
06/26/2015,211.17,3169633,211.58,211.84,210.45
06/25/2015,211.11,2986871,212.42,212.53,211.058
06/24/2015,211.78,2056241,212.97,213.45,211.75
06/23/2015,214.47,3273072,214.63,214.91,214.05
06/22/2015,214.39,3093329,214.40,215.07,214.12
06/19/2015,212.85,3267996,213.97,214.0199,212.80
06/18/2015,214.12,3003635,212.71,214.76,212.56
06/17/2015,211.99,2363277,212.01,212.721,210.7701
06/16/2015,211.70,4033551,210.32,211.75,210.13
06/15/2015,210.53,2909166,209.97,210.85,209.19
06/12/2015,211.41,4895203,212.08,212.23,211.10
06/11/2015,213.03,3437824,212.93,213.50,212.64
06/10/2015,212.31,3307544,210.94,212.82,210.66
06/09/2015,209.82,2582172,209.91,210.47,209.10
06/08/2015,209.89,2830230,211.05,211.20,209.78
06/05/2015,211.19,2672404,211.30,211.9803,210.3818
06/04/2015,211.66,2923525,212.49,213.19,211.16
06/03/2015,213.38,3367356,213.39,214.10,212.76
06/02/2015,212.78,2791515,212.45,213.60,211.68
06/01/2015,212.95,3516980,213.35,213.7699,212.05
05/29/2015,212.58,3736032,213.80,213.86,212.25
05/28/2015,213.88,2973823,213.77,214.03,213.0501
05/27/2015,214.16,2496302,212.70,214.42,212.28
05/26/2015,212.13,3072583,213.84,213.9399,211.63
05/22/2015,214.46,1840931,214.47,214.98,214.35
05/21/2015,214.91,1341019,214.17,215.18,213.95
05/20/2015,214.29,1737899,214.59,215.23,213.95
05/19/2015,214.50,1716115,214.70,215.0001,214.12
05/18/2015,214.54,3439873,213.70,214.86,213.62
05/15/2015,213.91,3021794,213.89,214.03,213.30
05/14/2015,213.69,2630237,212.70,213.75,212.34
05/13/2015,211.43,2720815,211.92,212.64,211.14
05/12/2015,211.35,3802650,211.00,212.04,210.02
05/11/2015,212.00,4542483,213.00,213.30,211.94
05/08/2015,213.03,5096908,212.28,213.28,212.22
05/07/2015,210.29,5453200,209.31,210.76,208.92
05/06/2015,209.47,3332043,210.94,211.33,208.145
05/05/2015,210.34,2541691,212.43,212.85,210.13
05/04/2015,212.80,1834413,212.65,213.42,212.53
05/01/2015,212.12,2983091,210.81,212.19,210.70
04/30/2015,209.85,3737959,211.30,211.76,209.02
04/29/2015,211.99,3653272,211.75,212.7099,211.03
04/28/2015,212.82,4874302,212.16,212.92,210.75
04/27/2015,212.24,2234792,213.77,213.88,211.95
04/24/2015,213.08,1838457,213.07,213.39,212.52
04/23/2015,212.61,3736297,211.58,213.37,211.45
04/22/2015,212.08,2709257,211.44,212.26,210.32
04/21/2015,211.06,2663752,212.10,212.26,210.66
04/20/2015,211.28,2645009,210.48,211.65,210.38
04/17/2015,209.36,4583743,210.37,210.62,208.40
04/16/2015,211.81,3055544,211.46,212.38,211.21
04/15/2015,211.91,2765867,211.48,212.45,211.35
04/14/2015,210.83,2816154,210.27,211.11,209.49
04/13/2015,210.46,1428769,211.31,212.03,210.46
04/10/2015,211.43,1737824,210.59,211.49,210.37
04/09/2015,210.33,2190326,209.20,210.57,208.60
04/08/2015,209.41,2862471,208.97,209.89,208.46
04/07/2015,208.66,2247129,209.23,210.15,208.65
04/06/2015,209.28,2648262,206.76,209.85,206.59
04/02/2015,207.76,2798222,207.00,208.35,206.76
04/01/2015,207.18,6567569,207.77,207.78,205.88
03/31/2015,207.83,3408967,208.64,209.4889,207.76
03/30/2015,209.62,3308807,208.35,209.99,208.35
03/27/2015,207.10,2208172,206.53,207.33,206.29
03/26/2015,206.68,4182585,206.35,207.74,205.50
03/25/2015,207.19,4066661,210.47,210.77,207.11
03/24/2015,211.17,4223908,212.22,212.82,211.15
03/23/2015,212.50,2388322,212.86,213.53,212.44
03/20/2015,212.85,3178673,212.12,213.45,212.04
03/19/2015,210.99,3664585,211.45,211.78,210.52
03/18/2015,211.90,5602382,208.87,212.76,208.08
03/17/2015,209.43,3227745,209.21,209.8878,208.45
03/16/2015,210.14,3194968,208.17,210.15,208.14
03/13/2015,207.27,4123478,208.20,208.391,206.01
03/12/2015,208.55,4477308,206.70,208.63,206.63
03/11/2015,205.98,2933919,206.74,206.94,205.83
03/10/2015,206.4214,4051325,208.17,208.23,206.40
03/09/2015,209.85,2579161,209.18,210.24,209.10
03/06/2015,208.98,6450166,210.90,211.42,208.56
03/05/2015,211.93,2937183,212.11,212.28,211.35
03/04/2015,211.71,4795660,211.91,211.97,210.55
03/03/2015,212.60,3135571,212.97,213.0736,211.57
03/02/2015,213.56,8313886,212.27,213.56,212.25
02/27/2015,212.21,3932142,212.77,213.085,212.15
02/26/2015,212.91,4450234,213.06,213.19,212.16
02/25/2015,213.15,2066067,213.16,213.74,212.73
02/24/2015,213.31,2244866,212.62,213.5499,212.27
02/23/2015,212.67,2630529,212.44,212.71,211.97
02/20/2015,212.74,4613532,210.94,212.80,210.232
02/19/2015,211.45,2184917,210.92,211.90,210.72
02/18/2015,211.62,2141045,211.13,211.70,210.82
02/17/2015,211.66,2256049,210.89,211.80,210.59
02/13/2015,211.28,3099412,210.51,211.31,210.24
02/12/2015,210.33,4695540,209.38,210.45,209.15
02/11/2015,208.39,7154740,208.07,208.8934,207.27
02/10/2015,208.29,2888376,207.33,208.57,206.26
02/09/2015,206.06,6165592,206.21,207.09,205.58
02/06/2015,206.95,3844884,208.02,208.72,206.40
02/05/2015,207.62,7029558,206.32,207.744,206.23
02/04/2015,205.47,6146806,205.39,206.82,204.96
02/03/2015,206.20,3616709,204.42,206.29,204.00
02/02/2015,203.31,4535096,201.48,203.43,199.27
01/30/2015,200.87,9674880,201.99,203.58,200.54
01/29/2015,203.45,7315827,201.73,203.72,200.08
01/28/2015,201.52,6542759,205.63,205.72,201.33
01/27/2015,204.16,5847848,204.44,205.55,203.15
01/26/2015,206.94,3335724,206.18,207.01,205.29
01/23/2015,206.39,4819977,207.20,207.54,206.24
01/22/2015,207.50,4845387,205.44,207.71,203.76
01/21/2015,204.50,5354037,202.92,205.07,202.37
01/20/2015,203.50,3629194,203.79,204.12,201.59
01/16/2015,203.00,4981710,200.18,203.23,199.9453
01/15/2015,200.43,8725778,203.03,203.42,200.28
01/14/2015,202.33,8015824,201.05,202.49,199.97
01/13/2015,203.56,8469349,205.56,206.91,201.95
01/12/2015,204.09,3501629,205.85,206.03,203.3501
01/09/2015,205.65,4395025,207.84,207.85,204.9446
01/08/2015,207.40,4683051,205.45,207.5899,205.43
01/07/2015,203.76,3563059,202.84,204.14,202.30
01/06/2015,201.27,8019865,203.51,204.12,200.25
01/05/2015,203.10,9582306,205.62,205.79,202.76
01/02/2015,206.73,3400909,207.84,208.32,205.64
12/31/2014,206.87,5124914,209.46,209.66,206.84
12/30/2014,209.01,2955151,209.69,209.82,208.97
12/29/2014,210.21,3382967,209.64,210.42,209.63
12/26/2014,209.85,1611777,209.75,210.3099,209.72
12/24/2014,209.29,1828883,209.51,209.80,209.18
12/23/2014,210.32,3431632,210.76,210.81,210.07
12/22/2014,209.99,4442741,209.29,210.00,209.01
12/19/2014,209.01,5107868,208.96,209.88,208.18
12/18/2014,208.11,10986840,206.14,208.17,205.29
12/17/2014,203.13,6644680,199.78,203.67,199.60
12/16/2014,199.26,12389820,199.90,203.71,199.16
12/15/2014,200.82,6440277,203.36,203.88,200.10
12/12/2014,202.25,5887845,204.03,205.18,202.19
12/11/2014,205.54,5240841,205.27,207.56,205.062
12/10/2014,204.5999,4952513,207.29,207.35,204.282
12/09/2014,207.84,4060172,205.76,207.99,205.27
12/08/2014,207.98,3487785,208.95,209.51,207.31
12/05/2014,209.44,2795850,209.28,209.88,208.95
12/04/2014,209.05,3511888,208.94,209.66,208.09
12/03/2014,209.30,2849986,208.67,209.54,208.50
12/02/2014,208.48,2510159,207.18,208.7299,207.18
12/01/2014,207.18,3774716,207.81,207.90,206.7501
11/28/2014,208.58,2406114,208.88,209.2699,208.3159
11/26/2014,209.04,2496431,208.67,209.15,208.43
11/25/2014,208.54,4036150,208.97,209.20,208.21
11/24/2014,208.68,2382865,208.61,208.8018,208.32
11/21/2014,208.04,8772043,209.05,209.11,207.37
11/20/2014,206.92,3161526,205.60,207.08,205.54
11/19/2014,206.60,4025490,206.66,206.93,205.68
11/18/2014,206.91,7502247,205.79,207.295,205.79
11/17/2014,205.66,2729185,205.16,205.95,205.02
11/14/2014,205.58,2308430,205.49,205.84,205.09
11/13/2014,205.49,2557038,205.55,206.21,204.59
11/12/2014,205.36,3229159,204.73,205.60,204.67
11/11/2014,205.52,2508968,205.41,205.67,205.01
11/10/2014,205.30,3223906,204.72,205.40,204.48
11/07/2014,204.76,3614703,204.50,204.94,203.97
11/06/2014,204.50,4176460,203.72,204.615,202.98
11/05/2014,203.73,5668685,203.91,203.95,202.80
11/04/2014,202.43,5309018,202.58,202.93,201.39
11/03/2014,203.11,6318530,203.22,203.7899,202.66
10/31/2014,202.99,5761153,203.12,203.18,202.12
10/30/2014,200.81,3383831,198.85,201.27,198.74
10/29/2014,199.44,4783050,199.87,200.44,198.11
10/28/2014,199.67,3039642,198.15,199.72,198.04
10/27/2014,197.43,2172506,197.01,197.74,196.32
10/24/2014,197.68,6324130,196.54,197.79,195.80
10/23/2014,196.28,5831693,195.87,197.45,195.59
10/22/2014,194.00,5299494,195.73,196.19,193.88
10/21/2014,195.35,6178208,192.96,195.47,192.74
10/20/2014,191.58,3163558,189.38,191.69,189.35
10/17/2014,189.77,5800350,189.63,190.995,188.87
10/16/2014,187.43,12451400,184.25,188.80,184.10
10/15/2014,187.49,17407690,186.39,188.11,183.13
10/14/2014,189.00,9802019,189.61,191.05,188.28
10/13/2014,188.56,4569462,191.69,192.40,188.52
10/10/2014,191.80,6836525,193.97,194.9299,191.77
10/09/2014,193.90,6703616,197.67,197.8887,193.86
10/08/2014,197.94,5007856,194.63,198.20,193.63
10/07/2014,194.56,4917233,196.55,197.01,194.51
10/06/2014,197.56,3634065,198.66,198.90,196.89
10/03/2014,197.82,5623981,196.97,198.23,196.38
10/02/2014,195.68,5643813,195.49,196.34,193.6301
10/01/2014,195.66,13017170,198.04,198.05,195.21
09/30/2014,198.26,4368585,199.03,199.61,197.92
09/29/2014,198.78,3024754,197.50,199.20,197.36
09/26/2014,199.29,2959470,197.97,199.70,197.73
09/25/2014,197.59,2388456,200.33,200.37,197.59
09/24/2014,200.89,3065211,199.32,200.98,198.83
09/23/2014,200.28,2890931,200.67,201.50,200.19
09/22/2014,201.39,2682797,202.57,202.65,200.98
09/19/2014,202.87,4963930,203.78,204.00,202.57
09/18/2014,203.11,3454671,202.70,203.19,202.46
09/17/2014,202.05,4295906,202.13,202.99,201.07
09/16/2014,201.80,9836448,199.92,202.145,199.80
09/15/2014,200.26,3028897,200.47,200.618,199.66
09/12/2014,200.48,3115017,201.44,201.44,199.8601
09/11/2014,201.62,2105757,200.58,201.65,200.42
09/10/2014,201.43,1268553,200.71,201.51,200.06
09/09/2014,200.67,2988685,201.74,201.86,200.225
09/08/2014,201.93,1762056,202.23,202.515,201.31
09/05/2014,202.43,2834859,201.44,202.50,200.73
09/04/2014,201.51,2446317,202.18,202.895,200.96
09/03/2014,201.85,1336346,202.69,202.73,201.53
09/02/2014,201.88,9544806,202.32,202.32,201.175
08/29/2014,201.96,1496942,201.80,202.0436,201.13
08/28/2014,201.42,2386156,200.89,201.57,200.69
08/27/2014,201.61,1965042,201.72,201.88,201.2631
08/26/2014,201.65,2258941,201.64,202.13,201.57
08/25/2014,201.50,1977923,201.40,201.83,201.18
08/22/2014,200.46,2277645,200.67,200.97,200.05
08/21/2014,200.75,2237380,200.37,201.07,200.25
08/20/2014,200.24,1989908,199.39,200.45,199.39
08/19/2014,199.71,3773149,199.09,199.83,198.93
08/18/2014,198.62,8800851,198.10,198.73,197.98
08/15/2014,197.02,4850604,197.75,197.93,195.58
08/14/2014,196.95,2088536,196.40,197.00,196.24
08/13/2014,196.11,1985707,195.50,196.30,195.23
08/12/2014,194.80,2505204,194.83,195.38,194.20
08/11/2014,195.08,3113535,195.23,195.92,194.96
08/08/2014,194.47,3053255,192.68,194.60,192.17
08/07/2014,192.25,2923150,194.16,194.34,191.78
08/06/2014,193.27,1916264,192.35,194.11,192.30
08/05/2014,193.20,3345117,194.34,194.84,192.55
08/04/2014,195.12,1685487,194.12,195.53,193.28
08/01/2014,193.74,12771230,193.82,194.98,192.81
07/31/2014,194.25,4691886,196.86,197.03,194.25
07/30/2014,198.25,2390203,198.92,199.1753,197.43
07/29/2014,198.19,2146165,199.46,199.70,198.19
07/28/2014,199.08,2177997,199.04,199.3688,197.89
07/25/2014,199.01,2493769,199.40,199.53,198.60
07/24/2014,199.89,1932033,200.14,200.35,199.76
07/23/2014,199.90,2795723,199.76,200.13,199.41
07/22/2014,199.51,1926946,199.32,199.83,199.15
07/21/2014,198.57,2714665,198.38,198.78,197.71
07/18/2014,198.94,2565059,197.60,199.19,197.51
07/17/2014,197.00,4091451,198.66,199.38,196.70
07/16/2014,199.29,11223280,199.37,199.52,198.70
07/15/2014,198.49,3300705,199.01,199.39,197.64
07/14/2014,198.85,1750092,198.91,199.14,198.7201
07/11/2014,197.90,3058149,197.51,198.01,197.06
07/10/2014,197.56,2992149,196.51,198.14,196.34
07/09/2014,198.45,4942815,198.01,198.56,197.60
07/08/2014,197.57,5374670,198.40,198.49,197.03
07/07/2014,198.85,2893455,199.12,199.26,198.51
07/03/2014,199.51,1371831,199.07,199.57,198.92
07/02/2014,198.49,2624584,198.29,198.73,198.22
07/01/2014,198.30,13005110,197.48,198.90,197.41
06/30/2014,197.00,2173944,197.01,197.43,196.80
06/27/2014,197.26,4126333,196.21,197.26,196.15
06/26/2014,196.66,1492368,196.87,196.90,195.39
06/25/2014,196.80,4681528,195.525,197.03,195.52
06/24/2014,196.00,3057271,196.82,197.77,195.7352
06/23/2014,198.10,2173160,198.16,198.23,197.6999
06/20/2014,198.06,3891873,198.21,198.25,197.89
06/19/2014,197.69,1946520,197.69,197.839,197.03
06/18/2014,197.53,3819170,196.06,197.60,195.62
06/17/2014,196.00,1714527,195.22,196.19,195.04
06/16/2014,195.54,1352577,195.12,195.9151,194.87
06/13/2014,195.36,2803221,195.13,195.52,194.51
06/12/2014,194.73,3713779,195.89,196.04,194.32
06/11/2014,196.17,1772666,196.10,196.34,195.71
06/10/2014,196.80,2551441,196.57,196.87,196.15
06/09/2014,196.84,3010302,196.59,197.30,196.41
06/06/2014,196.62,1977393,196.10,196.65,196.01
06/05/2014,195.63,2684961,194.61,195.86,193.93
06/04/2014,194.34,2302227,193.66,194.50,193.47
06/03/2014,193.99,1524687,193.63,194.10,193.46
06/02/2014,194.11,2176758,194.16,194.19,193.16
05/30/2014,193.87,3190861,193.39,194.00,193.22
05/29/2014,193.53,2287127,193.02,193.58,192.52
05/28/2014,192.56,2441571,192.72,193.01,192.26
05/27/2014,192.73,3147886,192.26,192.76,192.13
05/23/2014,191.55,2413548,190.93,191.65,190.83
05/22/2014,190.74,4701079,190.32,191.14,190.02
05/21/2014,190.26,1951958,189.25,190.37,189.20
05/20/2014,188.68,12254810,189.79,189.82,188.19
05/19/2014,189.87,1893640,188.83,190.06,188.66
05/16/2014,189.24,2198955,188.64,189.26,187.87
05/15/2014,188.55,3458670,189.85,189.88,187.61
05/14/2014,190.19,1990299,190.98,191.01,189.95
05/13/2014,191.14,2921374,191.19,191.59,190.93
05/12/2014,190.88,2912110,189.92,191.03,189.92
05/09/2014,189.21,2453386,188.84,189.21,187.98
05/08/2014,188.87,2435147,188.82,190.18,188.2372
05/07/2014,188.99,3641689,188.57,189.11,187.15
05/06/2014,187.96,1530184,189.16,189.28,187.88
05/05/2014,189.60,2451680,188.26,189.6874,187.78
05/02/2014,189.26,2117759,189.44,190.28,188.94
05/01/2014,189.42,1965650,189.38,189.99,188.88
04/30/2014,189.54,2214696,188.58,189.635,188.33
04/29/2014,188.87,1994132,188.59,189.17,188.2102
04/28/2014,188.07,3275287,188.20,188.8108,186.0818
04/25/2014,187.45,2209426,188.36,188.4444,187.01
04/24/2014,189.02,2084585,189.54,189.55,188.07
04/23/2014,188.62,1979414,188.96,189.05,188.45
04/22/2014,189.01,3096530,188.38,189.55,188.2853
04/21/2014,188.22,2423928,187.58,188.23,187.36
04/17/2014,187.54,2236110,187.03,188.02,186.71
04/16/2014,187.25,1910984,186.58,187.27,185.78
04/15/2014,185.36,3865274,184.40,185.43,182.61
04/14/2014,184.03,4064315,184.03,184.47,182.55
04/11/2014,182.60,4198133,183.25,184.5239,182.41
04/10/2014,184.23,5825109,188.23,188.30,184.05
04/09/2014,188.24,3020183,186.74,188.28,186.20
04/08/2014,186.24,3667737,185.36,186.52,184.72
04/07/2014,185.41,5485008,187.05,187.40,185.08
04/04/2014,187.56,3825381,190.78,190.85,187.24
04/03/2014,189.81,2464205,190.40,190.41,189.20
04/02/2014,189.99,4152206,189.65,190.26,189.28
04/01/2014,189.38,2962241,188.74,189.50,188.59
03/31/2014,188.14,6096867,187.75,188.43,187.59
03/28/2014,186.56,3667668,186.26,187.55,186.1295
03/27/2014,185.77,4262390,185.86,186.45,185.02
03/26/2014,186.09,5017301,188.16,188.45,186.07
03/25/2014,187.49,3739423,187.48,188.06,186.40
03/24/2014,187.40,5129704,188.78,189.02,186.57
03/21/2014,188.19,4019876,189.68,190.13,187.9962
03/20/2014,188.90,3453342,187.37,189.02,187.05
03/19/2014,187.80,6050802,188.86,189.08,186.62
03/18/2014,188.84,3213385,187.84,189.05,187.63
03/17/2014,187.46,3430454,186.68,187.89,186.64
03/14/2014,185.76,4713512,185.89,186.89,185.55
03/13/2014,186.27,4920216,188.98,189.11,185.78
03/12/2014,188.399,2450326,187.45,188.47,187.02
03/11/2014,188.38,3919191,189.59,189.85,187.93
03/10/2014,189.32,1922690,189.07,189.36,188.21
03/07/2014,189.40,5062114,190.03,190.10,188.58
03/06/2014,189.28,4918575,189.36,189.7499,189.04
03/05/2014,188.74,5397625,188.88,189.19,188.60
03/04/2014,188.82,22516560,187.89,189.1299,187.89
03/03/2014,186.09,6207084,185.79,186.56,184.85
02/28/2014,187.34,5779855,186.91,188.28,186.17
02/27/2014,186.94,2389035,185.69,186.97,185.48
02/26/2014,185.95,4230619,186.24,186.70,185.44
02/25/2014,185.95,3515196,186.14,186.70,185.35
02/24/2014,185.86,3101589,185.40,187.26,185.31
02/21/2014,185.08,2572048,185.59,185.99,184.90
02/20/2014,185.18,3147420,184.355,185.6299,183.71
02/19/2014,184.14,3095924,184.86,186.06,183.96
02/18/2014,185.37,3014378,185.27,185.59,184.76
02/14/2014,185.09,3435204,183.93,185.4499,183.77
02/13/2014,184.11,5104627,181.91,184.28,181.91
02/12/2014,183.22,5400937,183.31,183.90,182.7901
02/11/2014,183.07,4634409,181.25,183.51,181.13
02/10/2014,181.07,4264328,180.75,181.12,180.27
02/07/2014,180.82,6373764,179.37,180.92,178.78
02/06/2014,178.49,5247260,176.61,178.51,176.61
02/05/2014,176.14,4705484,175.79,176.59,174.72
02/04/2014,176.37,5725861,175.96,176.86,175.3501
02/03/2014,175.17,38748470,178.97,179.394,174.84
01/31/2014,179.17,6166956,178.05,180.34,177.97
01/30/2014,180.30,3790026,179.88,180.85,179.31
01/29/2014,178.38,7934918,178.64,179.585,177.905
01/28/2014,180.12,4905846,179.20,180.33,179.16
01/27/2014,178.96,8580476,180.13,180.56,178.16
01/24/2014,179.90,12237690,182.65,182.72,179.90
01/23/2014,183.87,4297534,184.47,184.47,182.89
01/22/2014,185.39,4456204,185.60,185.64,184.99
01/21/2014,185.26,3283071,185.78,185.85,184.13
01/17/2014,184.75,3661554,185.20,185.53,184.405
01/16/2014,185.46,6712593,185.39,185.57,184.91
01/15/2014,185.78,3368873,185.16,186.02,185.09
01/14/2014,184.73,5433015,183.34,184.85,183.02
01/13/2014,182.78,4853431,184.76,185.26,182.42
01/10/2014,185.23,3335250,185.05,185.30,184.09
01/09/2014,184.75,3412411,185.20,185.21,183.88
01/08/2014,184.66,6402123,184.53,184.90,183.97
01/07/2014,184.56,2632271,184.19,184.86,184.04
01/06/2014,183.43,3459518,184.54,184.63,183.15
01/03/2014,183.93,5826087,184.30,184.68,183.70
01/02/2014,184.01,6724919,185.04,185.14,183.56
12/31/2013,185.65,4572526,185.21,185.74,185.02
12/30/2013,184.88,3620740,184.95,185.08,184.66
12/27/2013,184.97,3772917,185.25,185.29,184.74
12/26/2013,185.01,4893686,184.44,185.04,184.41
12/24/2013,184.12,3528328,183.64,184.12,183.59
12/23/2013,183.59,7156074,183.55,183.73,183.14
12/20/2013,183.53,6391671,182.67,184.02,182.66
12/19/2013,182.56,3640287,182.21,182.72,181.74
12/18/2013,182.67,7918457,179.94,182.75,178.22
12/17/2013,179.56,3573433,180.36,180.41,179.2401
12/16/2013,180.17,3671024,179.97,180.81,179.92
12/13/2013,179.10,2530746,179.50,179.65,178.78
12/12/2013,179.17,3903646,179.63,179.85,178.7501
12/11/2013,179.72,4391275,181.82,181.88,179.504
12/10/2013,181.83,2571235,182.02,182.38,181.66
12/09/2013,182.39,4571750,182.50,182.69,182.19
12/06/2013,181.99,5079567,181.69,182.1247,181.17
12/05/2013,179.99,3855488,180.40,180.73,179.79
12/04/2013,180.67,2675484,180.09,181.48,179.34
12/03/2013,180.88,3898900,180.98,181.39,180.18
12/02/2013,181.57,2579458,182.11,182.43,181.26
11/29/2013,181.96,1813281,182.32,182.77,181.82
11/27/2013,182.14,3374261,181.90,182.25,181.67
11/26/2013,181.69,1919977,181.75,182.23,181.41
11/25/2013,181.66,2688509,182.14,182.17,181.39
11/22/2013,181.84,2623972,180.99,181.84,180.78
11/21/2013,180.90,1755931,180.02,181.05,179.86
11/20/2013,179.51,3832817,180.39,180.91,178.99
11/19/2013,180.08,1801596,180.33,180.87,179.73
11/18/2013,180.52,2576642,181.37,181.50,180.03
11/15/2013,181.12,1648438,180.57,181.12,180.35
11/14/2013,180.35,2535697,179.54,180.42,179.25
11/13/2013,179.28,2456492,177.07,179.39,177.07
11/12/2013,177.90,2271132,177.96,178.34,177.35
11/11/2013,178.30,1840901,178.13,178.51,177.90
11/08/2013,178.30,4735776,175.89,178.30,175.83
11/07/2013,175.91,8237189,178.50,178.63,175.74
11/06/2013,178.16,2534934,178.04,178.48,177.52
11/05/2013,177.31,2757048,177.12,177.73,176.54
11/04/2013,177.81,2893137,177.69,177.87,177.12
11/01/2013,177.21,22659830,177.02,177.58,176.22
10/31/2013,176.69,5436724,177.16,177.8621,176.50
10/30/2013,177.37,6921172,178.39,178.49,176.63
10/29/2013,178.24,2845973,177.58,178.24,177.37
10/28/2013,177.19,3058078,176.8609,177.4595,176.68
10/25/2013,176.99,2537063,176.47,176.99,176.15
10/24/2013,176.20,2003471,175.83,176.34,175.48
10/23/2013,175.62,4419543,175.79,175.854,174.94
10/22/2013,176.30,4468933,175.88,176.89,175.64
10/21/2013,175.36,3645803,175.41,175.71,174.97
10/18/2013,175.33,3021832,174.83,175.469,174.4703
10/17/2013,174.15,3914154,172.30,174.252,172.29
10/16/2013,173.04,3491043,171.65,173.10,171.58
10/15/2013,170.58,4564234,171.43,172.07,170.41
10/14/2013,171.97,3838170,170.19,172.019,169.9901
10/11/2013,171.20,3216211,169.85,171.25,169.71
10/10/2013,170.14,5110491,168.20,170.17,168.15
10/09/2013,166.49,8633602,166.71,167.11,165.44
10/08/2013,166.42,6609658,168.33,168.52,166.27
10/07/2013,168.34,3166888,168.34,169.37,168.17
10/04/2013,169.79,3414357,168.63,169.97,168.46
10/03/2013,168.55,8531600,169.70,169.85,167.76
10/02/2013,170.01,7750330,169.25,170.13,168.76
10/01/2013,170.27,6644547,169.05,170.42,168.93
09/30/2013,168.90,7161400,168.37,169.47,168.06
09/27/2013,169.85,2710240,169.75,170.05,169.39
09/26/2013,170.58,3545274,170.25,171.09,169.98
09/25/2013,170.05,8465150,170.57,170.84,169.82
09/24/2013,170.54,4167623,170.82,171.46,170.14
09/23/2013,171.75,5200468,172.27,172.40,171.16
